index,fare
18611,9.7
18612,22.4
18613,11.6
18614,13.2
18615,13.4
18616,27.1
18617,13.9
18618,9.2
18619,9.8
18620,17.5
18621,21.9
18622,10.7
18623,7.5
18624,10.8
18625,15.3
18626,26.4
18627,11.9
18628,4.9
18629,29.4
18630,10.0
18631,32.5
18632,17.9
18633,10.0
18634,11.8
18635,10.4
18636,13.8
18637,16.4
18638,19.7
18639,22.8
18640,19.7
18641,32.9
18642,23.3
18643,17.0
18644,18.0
18645,10.7
18646,6.0
18647,13.7
18648,9.3
18649,10.7
18650,45.6
18651,25.4
18652,15.4
18653,9.5
18654,7.9
18655,15.6
18656,7.0
18657,26.7
18658,26.5
18659,11.1
18660,27.2
18661,13.6
18662,20.2
18663,8.8
18664,27.9
18665,7.6
18666,35.7
18667,18.6
18668,6.2
18669,15.7
18670,10.9
18671,21.0
18672,26.9
18673,4.7
18674,17.9
18675,35.5
18676,22.7
18677,16.6
18678,21.3
18679,25.2
18680,7.3
18681,10.6
18682,5.3
18683,26.8
18684,7.0
18685,9.1
18686,6.1
18687,15.6
18688,22.6
18689,30.5
18690,22.7
18691,7.6
18692,6.4
18693,36.6
18694,26.8
18695,17.1
18696,7.0
18697,32.6
18698,10.4
18699,25.5
18700,8.4
18701,14.0
18702,16.9
18703,23.5
18704,13.8
18705,13.8
18706,7.7
18707,11.7
18708,26.4
18709,21.6
18710,19.8
18711,6.9
18712,12.1
18713,33.4
18714,25.5
18715,10.4
18716,17.8
18717,27.5
18718,26.8
18719,35.5
18720,7.5
18721,21.6
18722,11.0
18723,11.7
18724,13.9
18725,13.3
18726,13.8
18727,38.7
18728,18.6
18729,14.4
18730,19.2
18731,28.2
18732,8.7
18733,9.7
18734,10.6
18735,32.2
18736,10.4
18737,7.0
18738,15.6
18739,36.6
18740,11.0
18741,27.4
18742,7.7
18743,18.7
18744,7.5
18745,14.3
18746,50.0
18747,35.6
18748,22.7
18749,35.2
18750,24.9
18751,8.7
18752,9.0
18753,13.9
18754,24.1
18755,46.0
18756,37.0
18757,10.3
18758,16.3
18759,6.8
18760,26.7
18761,12.6
18762,4.6
18763,20.5
18764,26.1
18765,20.4
18766,20.2
18767,26.7
18768,15.6
18769,34.6
18770,34.6
18771,30.5
18772,10.7
18773,14.7
18774,14.2
18775,18.1
18776,27.6
18777,13.2
18778,8.9
18779,9.5
18780,18.3
18781,21.6
18782,32.6
18783,35.3
18784,23.3
18785,7.4
18786,21.1
18787,7.1
18788,16.7
18789,13.2
18790,29.3
18791,6.2
18792,4.6
18793,17.7
18794,5.3
18795,27.6
18796,22.8
18797,15.0
18798,7.9
18799,37.3
18800,24.0
18801,13.8
18802,7.5
18803,8.8
18804,28.5
18805,11.9
18806,35.3
18807,8.4
18808,7.7
18809,12.1
18810,10.7
18811,22.5
18812,25.3
18813,33.6
18814,16.5
18815,4.4
18816,26.7
18817,16.5
18818,10.7
18819,15.6
18820,6.6
18821,26.7
18822,9.5
18823,11.8
18824,10.9
18825,7.5
18826,11.9
18827,13.5
18828,11.4
18829,13.1
18830,22.6
18831,21.7
18832,36.7
18833,10.9
18834,14.8
18835,12.0
18836,11.9
18837,10.6
18838,20.8
18839,34.0
18840,18.8
18841,15.4
18842,8.7
18843,33.3
18844,27.4
18845,5.9
18846,13.6
18847,7.0
18848,21.3
18849,29.3
18850,12.8
18851,5.9
18852,11.4
18853,12.9
18854,18.5
18855,13.4
18856,23.2
18857,10.7
18858,25.6
18859,10.8
18860,35.6
18861,20.7
18862,7.8
18863,10.2
18864,11.9
18865,13.9
18866,10.0
18867,10.1
18868,20.3
18869,6.4
18870,26.3
18871,15.1
18872,7.5
18873,36.7
18874,21.6
18875,9.5
18876,27.2
18877,10.7
18878,7.4
18879,7.0
18880,12.0
18881,17.2
18882,4.6
18883,26.6
18884,11.4
18885,7.5
18886,13.5
18887,16.3
18888,16.8
18889,26.8
18890,18.9
18891,17.7
18892,7.5
18893,26.7
18894,20.6
18895,34.9
18896,8.6
18897,18.1
18898,8.5
18899,8.0
18900,27.3
18901,21.3
18902,20.7
18903,10.9
18904,13.5
18905,26.7
18906,17.2
18907,7.3
18908,13.4
18909,17.0
18910,27.7
18911,8.9
18912,34.1
18913,10.9
18914,10.7
18915,11.6
18916,35.9
18917,11.6
18918,26.2
18919,22.5
18920,7.5
18921,20.7
18922,11.6
18923,7.5
18924,11.6
18925,27.5
18926,8.3
18927,7.9
18928,16.6
18929,26.8
18930,16.5
18931,25.2
18932,12.1
18933,7.8
18934,7.4
18935,32.3
18936,10.2
18937,35.7
18938,7.8
18939,10.7
18940,10.7
18941,23.6
18942,9.4
18943,32.5
18944,16.6
18945,26.7
18946,17.7
18947,11.7
18948,23.6
18949,4.5
18950,17.3
18951,12.6
18952,9.0
18953,7.2
18954,26.7
18955,4.2
18956,16.6
18957,4.1
18958,10.9
18959,34.1
18960,16.5
18961,11.0
18962,7.0
18963,26.6
18964,11.0
18965,7.6
18966,36.6
18967,27.6
18968,28.1
18969,29.3
18970,16.6
18971,21.2
18972,6.2
18973,8.9
18974,21.1
18975,9.5
18976,6.9
18977,16.8
18978,33.3
18979,10.3
18980,10.4
18981,25.2
18982,19.6
18983,10.0
18984,8.8
18985,13.0
18986,16.0
18987,15.3
18988,8.8
18989,10.3
18990,19.5
18991,10.3
18992,25.6
18993,31.7
18994,8.1
18995,27.4
18996,14.1
18997,7.5
18998,8.4
18999,26.6
19000,17.0
19001,4.7
19002,10.4
19003,7.4
19004,16.9
19005,7.3
19006,25.8
19007,12.8
19008,4.4
19009,7.3
19010,13.6
19011,17.1
19012,11.2
19013,15.7
19014,10.8
19015,26.6
19016,6.5
19017,7.0
19018,16.5
19019,14.7
19020,9.6
19021,32.4
19022,16.5
19023,18.7
19024,27.5
19025,20.6
19026,10.6
19027,12.2
19028,11.7
19029,36.1
19030,14.9
19031,25.3
19032,15.8
19033,15.6
19034,16.6
19035,21.9
19036,11.0
19037,29.9
19038,13.5
19039,13.6
19040,8.6
19041,28.1
19042,21.0
19043,26.3
19044,9.6
19045,9.0
19046,9.0
19047,10.7
19048,7.9
19049,7.4
19050,9.1
19051,7.8
19052,17.7
19053,9.0
19054,13.8
19055,33.7
19056,9.7
19057,10.8
19058,19.2
19059,27.1
19060,25.0
19061,8.7
19062,7.9
19063,7.7
19064,8.7
19065,13.9
19066,27.3
19067,17.8
19068,22.8
19069,14.8
19070,30.1
19071,10.6
19072,6.9
19073,4.2
19074,6.6
19075,16.3
19076,10.7
19077,18.0
19078,32.6
19079,7.0
19080,10.7
19081,7.0
19082,8.7
19083,20.5
19084,19.4
19085,28.0
19086,14.3
19087,8.4
19088,24.6
19089,8.6
19090,20.3
19091,18.0
19092,25.5
19093,10.2
19094,23.1
19095,28.4
19096,40.0
19097,11.2
19098,26.9
19099,6.1
19100,13.1
19101,11.4
19102,21.6
19103,10.9
19104,5.5
19105,19.4
19106,27.7
19107,10.7
19108,26.8
19109,6.7
19110,42.1
19111,25.3
19112,22.1
19113,16.5
19114,26.9
19115,7.0
19116,11.3
19117,10.7
19118,22.1
19119,16.9
19120,9.3
19121,30.5
19122,29.6
19123,19.9
19124,7.0
19125,14.0
19126,4.7
19127,26.9
19128,10.7
19129,26.6
19130,4.1
19131,10.9
19132,35.5
19133,17.3
19134,12.0
19135,27.5
19136,13.7
19137,10.1
19138,9.9
19139,18.1
19140,27.4
19141,8.3
19142,8.5
19143,8.7
19144,12.9
19145,23.2
19146,27.7
19147,5.5
19148,14.7
19149,7.4
19150,9.0
19151,26.7
19152,29.7
19153,16.0
19154,20.4
19155,11.8
19156,15.7
19157,7.7
19158,7.7
19159,6.9
19160,26.9
19161,11.4
19162,33.6
19163,11.4
19164,19.0
19165,10.1
19166,8.7
19167,17.7
19168,8.6
19169,14.6
19170,21.0
19171,35.7
19172,11.0
19173,7.5
19174,14.7
19175,18.7
19176,12.0
19177,27.7
19178,15.6
19179,27.5
19180,8.9
19181,8.9
19182,24.7
19183,8.0
19184,29.6
19185,22.8
19186,14.2
19187,12.9
19188,16.5
19189,67.1
19190,36.7
19191,10.9
19192,10.7
19193,6.5
19194,7.2
19195,38.0
19196,33.6
19197,16.5
19198,16.5
19199,20.8
19200,13.6
19201,19.3
19202,19.1
19203,11.9
19204,17.2
19205,13.6
19206,7.4
19207,14.5
19208,21.2
19209,6.1
19210,29.4
19211,20.5
19212,26.8
19213,16.5
19214,35.3
19215,11.6
19216,11.6
19217,11.5
19218,30.8
19219,20.6
19220,8.7
19221,33.8
19222,11.7
19223,19.0
19224,5.7
19225,13.4
19226,20.8
19227,34.7
19228,6.9
19229,17.3
19230,7.0
19231,7.6
19232,10.8
19233,16.8
19234,11.3
19235,13.0
19236,7.3
19237,20.6
19238,4.7
19239,26.8
19240,6.5
19241,23.6
19242,13.5
19243,13.5
19244,13.4
19245,16.3
19246,10.4
19247,28.2
19248,26.8
19249,13.8
19250,14.0
19251,8.9
19252,6.8
19253,17.9
19254,9.9
19255,31.0
19256,20.5
19257,13.3
19258,15.4
19259,10.3
19260,26.6
19261,20.5
19262,9.2
19263,9.9
19264,7.5
19265,7.2
19266,15.5
19267,10.7
19268,26.8
19269,7.5
19270,15.6
19271,6.9
19272,9.6
19273,7.0
19274,28.1
19275,30.2
19276,10.0
19277,7.0
19278,8.9
19279,16.2
19280,10.0
19281,12.5
19282,27.0
19283,5.0
19284,27.2
19285,7.0
19286,18.3
19287,7.6
19288,16.7
19289,55.5
19290,8.0
19291,9.4
19292,8.7
19293,6.6
19294,31.8
19295,8.7
19296,23.2
19297,18.9
19298,10.0
19299,10.9
19300,26.8
19301,6.7
19302,5.3
19303,7.3
19304,30.1
19305,11.6
19306,10.7
19307,9.9
19308,16.9
19309,15.5
19310,22.3
19311,9.1
19312,41.2
19313,57.6
19314,42.2
19315,11.6
19316,31.0
19317,25.0
19318,9.9
19319,9.3
19320,9.8
19321,13.4
19322,11.5
19323,13.9
19324,7.9
19325,25.8
19326,11.5
19327,13.4
19328,25.3
19329,8.8
19330,25.4
19331,15.6
19332,15.5
19333,9.0
19334,16.3
19335,20.7
19336,34.0
19337,9.7
19338,9.9
19339,26.5
19340,16.5
19341,7.4
19342,7.9
19343,10.1
19344,26.6
19345,8.8
19346,32.2
19347,16.8
19348,22.2
19349,10.4
19350,11.2
19351,4.7
19352,26.7
19353,7.4
19354,7.6
19355,16.8
19356,28.9
19357,36.7
19358,11.1
19359,21.2
19360,19.2
19361,11.1
19362,21.8
19363,31.5
19364,30.7
19365,9.8
19366,22.6
19367,18.3
19368,18.0
19369,9.8
19370,16.9
19371,10.0
19372,29.7
19373,16.5
19374,21.4
19375,15.8
19376,46.3
19377,47.3
19378,10.8
19379,6.1
19380,22.8
19381,14.9
19382,8.4
19383,9.8
19384,23.2
19385,19.2
19386,11.8
19387,11.8
19388,10.0
19389,26.9
19390,30.1
19391,12.8
19392,14.0
19393,5.0
19394,18.2
19395,12.0
19396,27.4
19397,8.1
19398,8.6
19399,8.4
19400,12.9
19401,14.2
19402,18.1
19403,18.9
19404,25.4
19405,35.6
19406,15.4
19407,10.9
19408,13.7
19409,45.6
19410,35.9
19411,15.4
19412,30.7
19413,26.7
19414,17.9
19415,33.1
19416,7.4
19417,10.1
19418,7.8
19419,16.8
19420,18.3
19421,6.6
19422,21.2
19423,9.1
19424,29.7
19425,9.8
19426,8.9
19427,28.2
19428,32.6
19429,9.2
19430,14.0
19431,8.6
19432,15.1
19433,18.6
19434,8.6
19435,27.4
19436,7.3
19437,41.6
19438,23.6
19439,7.0
19440,8.5
19441,11.1
19442,9.5
19443,28.7
19444,11.3
19445,41.3
19446,26.8
19447,16.5
19448,10.6
19449,16.6
19450,12.0
19451,7.1
19452,13.2
19453,7.8
19454,15.6
19455,22.8
19456,30.6
19457,9.8
19458,18.1
19459,8.7
19460,14.8
19461,9.6
19462,7.4
19463,4.5
19464,12.4
19465,7.3
19466,12.2
19467,30.3
19468,14.9
19469,14.8
19470,14.4
19471,9.4
19472,39.2
19473,14.4
19474,7.0
19475,10.8
19476,21.2
19477,35.9
19478,11.7
19479,11.7
19480,26.0
19481,9.8
19482,4.5
19483,11.1
19484,15.7
19485,6.9
19486,17.1
19487,37.7
19488,26.3
19489,20.7
19490,9.8
19491,27.0
19492,27.2
19493,7.9
19494,15.6
19495,12.1
19496,22.8
19497,8.7
19498,9.6
19499,32.6
19500,17.9
19501,26.7
19502,20.5
19503,6.0
19504,13.6
19505,28.2
19506,7.9
19507,7.7
19508,9.3
19509,10.7
19510,26.3
19511,17.7
19512,21.9
19513,17.1
19514,7.8
19515,6.9
19516,26.7
19517,26.9
19518,10.7
19519,22.7
19520,16.6
19521,20.7
19522,6.1
19523,16.1
19524,31.4
19525,18.3
19526,25.5
19527,23.5
19528,9.9
19529,10.9
19530,10.9
19531,24.3
19532,9.9
19533,17.8
19534,7.1
19535,36.7
19536,21.9
19537,7.4
19538,11.0
19539,19.1
19540,12.1
19541,15.8
19542,36.0
19543,21.1
19544,10.8
19545,13.5
19546,22.3
19547,12.1
19548,24.3
19549,7.6
19550,40.9
19551,33.1
19552,15.5
19553,8.7
19554,9.1
19555,9.1
19556,19.9
19557,29.4
19558,32.3
19559,23.0
19560,28.6
19561,30.6
19562,8.7
19563,9.3
19564,9.3
19565,18.9
19566,15.1
19567,16.1
19568,9.6
19569,26.7
19570,11.0
19571,23.3
19572,13.3
19573,15.2
19574,35.9
19575,16.5
19576,4.7
19577,11.3
19578,27.0
19579,30.0
19580,28.0
19581,11.9
19582,9.8
19583,13.1
19584,17.0
19585,9.4
19586,11.9
19587,10.0
19588,9.5
19589,22.8
19590,20.6
19591,7.2
19592,26.3
19593,34.7
19594,16.5
19595,17.7
19596,6.6
19597,29.9
19598,10.7
19599,9.0
19600,19.2
19601,18.1
19602,8.5
19603,13.8
19604,21.9
19605,43.7
19606,24.9
19607,7.4
19608,13.6
19609,10.7
19610,10.7
19611,9.7
19612,6.2
19613,17.9
19614,16.5
19615,15.3
19616,26.8
19617,10.4
19618,17.1
19619,16.6
19620,17.9
19621,22.5
19622,25.5
19623,43.0
19624,11.0
19625,9.8
19626,8.3
19627,13.9
19628,6.5
19629,7.3
19630,18.4
19631,27.9
19632,14.4
19633,8.7
19634,30.5
19635,9.5
19636,10.7
19637,32.2
19638,17.8
19639,9.5
19640,4.1
19641,10.8
19642,7.3
19643,10.7
19644,26.7
19645,6.9
19646,9.5
19647,16.3
19648,8.0
19649,26.9
19650,4.7
19651,10.7
19652,12.0
19653,9.6
19654,17.8
19655,10.7
19656,13.1
19657,35.5
19658,32.0
19659,30.7
19660,17.3
19661,10.7
19662,22.3
19663,9.5
19664,10.7
19665,17.9
19666,10.9
19667,33.2
19668,10.7
19669,10.0
19670,10.9
19671,8.1
19672,8.1
19673,25.2
19674,12.1
19675,13.8
19676,11.9
19677,17.7
19678,7.5
19679,4.4
19680,13.9
19681,26.9
19682,9.4
19683,15.7
19684,8.7
19685,9.4
19686,9.4
19687,25.1
19688,19.8
19689,28.9
19690,17.3
19691,35.0
19692,6.7
19693,7.4
19694,7.4
19695,31.1
19696,11.0
19697,26.2
19698,11.6
19699,20.8
19700,22.4
19701,11.8
19702,33.8
19703,4.6
19704,24.8
19705,10.4
19706,11.8
19707,9.7
19708,30.6
19709,11.9
19710,7.8
19711,8.4
19712,7.8
19713,7.6
19714,16.3
19715,8.0
19716,7.1
19717,13.6
19718,31.9
19719,26.6
19720,16.5
19721,10.8
19722,4.1
19723,6.9
19724,26.7
19725,4.2
19726,9.0
19727,35.6
19728,16.5
19729,6.9
19730,17.9
19731,22.8
19732,9.7
19733,15.7
19734,10.9
19735,12.1
19736,6.8
19737,41.1
19738,24.4
19739,11.6
19740,11.6
19741,22.2
19742,32.5
19743,8.2
19744,8.5
19745,7.7
19746,13.9
19747,4.5
19748,15.5
19749,9.6
19750,4.5
19751,15.5
19752,6.9
19753,18.5
19754,16.6
19755,37.7
19756,9.1
19757,18.1
19758,6.2
19759,20.8
19760,33.4
19761,9.2
19762,11.8
19763,17.7
19764,10.5
19765,26.1
19766,9.4
19767,9.3
19768,14.0
19769,9.7
19770,16.4
19771,21.5
19772,7.9
19773,17.1
19774,8.8
19775,8.8
19776,13.3
19777,16.6
19778,22.2
19779,22.2
19780,9.5
19781,29.4
19782,6.4
19783,6.1
19784,16.0
19785,5.8
19786,15.3
19787,8.6
19788,27.6
19789,13.7
19790,8.8
19791,14.6
19792,28.9
19793,19.9
19794,9.6
19795,9.3
19796,7.4
19797,7.9
19798,16.1
19799,6.6
19800,7.0
19801,11.4
19802,16.0
19803,11.9
19804,24.8
19805,8.1
19806,6.7
19807,10.9
19808,27.0
19809,16.5
19810,12.5
19811,7.0
19812,26.3
19813,3.9
19814,27.0
19815,8.0
19816,8.8
19817,9.1
19818,15.6
19819,15.8
19820,8.0
19821,12.1
19822,17.5
19823,10.2
19824,9.3
19825,10.4
19826,22.0
19827,17.3
19828,10.7
19829,6.3
19830,16.5
19831,21.2
19832,10.0
19833,29.8
19834,13.6
19835,26.2
19836,17.0
19837,7.9
19838,7.9
19839,16.8
19840,22.6
19841,31.7
19842,4.6
19843,9.2
19844,10.6
19845,14.9
19846,25.1
19847,22.3
19848,32.9
19849,13.5
19850,10.7
19851,4.1
19852,6.7
19853,16.1
19854,20.6
19855,13.6
19856,8.9
19857,28.2
19858,23.6
19859,9.2
19860,24.3
19861,31.7
19862,17.9
19863,14.7
19864,15.9
19865,10.9
19866,20.3
19867,26.1
19868,34.2
19869,18.4
19870,10.4
19871,6.7
19872,8.0
19873,10.8
19874,8.0
19875,6.5
19876,14.7
19877,8.6
19878,17.0
19879,7.8
19880,8.1
19881,16.5
19882,27.0
19883,13.1
19884,21.2
19885,10.0
19886,10.7
19887,15.1
19888,15.2
19889,10.8
19890,6.6
19891,31.5
19892,9.9
19893,27.0
19894,12.0
19895,17.2
19896,7.4
19897,7.7
19898,8.4
19899,9.2
19900,13.9
19901,31.0
19902,8.4
19903,26.2
19904,8.6
19905,17.0
19906,30.9
19907,15.9
19908,5.8
19909,27.4
19910,8.2
19911,15.7
19912,53.3
19913,40.1
19914,16.7
19915,29.6
19916,27.6
19917,10.3
19918,23.8
19919,8.9
19920,19.2
19921,6.5
19922,32.2
19923,32.9
19924,28.7
19925,8.1
19926,11.1
19927,7.6
19928,11.0
19929,26.4
19930,11.0
19931,28.1
19932,7.5
19933,7.3
19934,18.7
19935,21.2
19936,17.4
19937,21.9
19938,26.0
19939,6.5
19940,32.9
19941,19.2
19942,16.7
19943,12.1
19944,8.0
19945,15.7
19946,19.1
19947,10.0
19948,7.5
19949,34.7
19950,17.6
19951,20.6
19952,12.2
19953,26.4
19954,11.0
19955,7.6
19956,13.6
19957,25.5
19958,17.5
19959,33.0
19960,22.5
19961,8.3
19962,8.8
19963,12.9
19964,7.3
19965,27.1
19966,32.9
19967,12.5
19968,13.7
19969,11.4
19970,35.8
19971,25.3
19972,20.8
19973,11.4
19974,9.9
19975,6.0
19976,10.6
19977,32.1
19978,23.3
19979,9.6
19980,9.2
19981,17.5
19982,20.1
19983,28.3
19984,17.7
19985,34.3
19986,10.6
19987,11.0
19988,6.6
19989,6.2
19990,32.9
19991,17.5
19992,14.9
19993,7.5
19994,7.8
19995,29.9
19996,20.6
19997,15.7
19998,26.9
19999,9.6
20000,5.3
20001,17.1
20002,6.6
20003,16.7
20004,14.0
20005,7.5
20006,12.6
20007,20.4
20008,17.8
20009,16.7
20010,10.5
20011,6.5
20012,9.5
20013,33.8
20014,6.5
20015,8.1
20016,27.0
20017,8.1
20018,15.7
20019,11.7
20020,10.6
20021,26.8
20022,26.0
20023,15.8
20024,17.0
20025,11.8
20026,27.5
20027,11.9
20028,23.9
20029,7.9
20030,10.8
20031,28.1
20032,22.0
20033,9.5
20034,14.7
20035,16.2
20036,10.2
20037,10.9
20038,8.0
20039,7.5
20040,26.7
20041,16.2
20042,13.6
20043,7.9
20044,8.7
20045,26.7
20046,8.7
20047,12.1
20048,22.4
20049,22.3
20050,4.5
20051,52.8
20052,22.8
20053,10.7
20054,18.0
20055,9.7
20056,32.1
20057,9.5
20058,6.3
20059,12.1
20060,7.3
20061,25.3
20062,15.2
20063,27.1
20064,3.9
20065,10.8
20066,11.6
20067,19.6
20068,34.1
20069,7.6
20070,16.5
20071,26.4
20072,15.1
20073,21.0
20074,18.0
20075,7.1
20076,10.9
20077,14.5
20078,8.3
20079,25.3
20080,16.7
20081,7.6
20082,13.9
20083,17.0
20084,12.9
20085,16.1
20086,8.4
20087,29.9
20088,9.7
20089,16.3
20090,7.7
20091,4.6
20092,11.2
20093,27.0
20094,15.3
20095,19.8
20096,25.0
20097,15.8
20098,10.8
20099,32.5
20100,6.4
20101,16.1
20102,6.4
20103,41.1
20104,13.1
20105,10.7
20106,29.0
20107,13.1
20108,40.3
20109,8.8
20110,7.0
20111,9.1
20112,8.7
20113,27.9
20114,7.4
20115,15.1
20116,9.1
20117,27.4
20118,18.6
20119,5.4
20120,12.6
20121,16.0
20122,46.2
20123,31.8
20124,10.4
20125,10.2
20126,10.2
20127,9.5
20128,6.5
20129,10.8
20130,9.2
20131,20.0
20132,20.8
20133,15.5
20134,9.9
20135,9.9
20136,10.6
20137,32.0
20138,10.6
20139,23.8
20140,17.2
20141,7.5
20142,9.2
20143,27.0
20144,13.7
20145,12.4
20146,17.9
20147,18.4
20148,30.5
20149,23.6
20150,10.7
20151,10.7
20152,32.1
20153,17.2
20154,4.5
20155,15.7
20156,27.0
20157,14.1
20158,7.4
20159,18.3
20160,8.4
20161,10.7
20162,22.4
20163,9.6
20164,11.8
20165,14.0
20166,30.0
20167,4.4
20168,17.3
20169,11.5
20170,7.7
20171,7.7
20172,7.7
20173,11.8
20174,17.8
20175,33.3
20176,15.7
20177,15.5
20178,6.8
20179,19.2
20180,33.3
20181,10.4
20182,16.7
20183,9.9
20184,20.0
20185,28.8
20186,9.9
20187,11.1
20188,27.8
20189,24.2
20190,9.4
20191,16.4
20192,9.6
20193,14.0
20194,7.7
20195,7.7
20196,15.6
20197,6.5
20198,7.7
20199,11.1
20200,7.7
20201,7.5
20202,11.4
20203,14.4
20204,14.0
20205,4.5
20206,27.4
20207,8.9
20208,9.0
20209,7.7
20210,13.1
20211,13.7
20212,31.1
20213,7.8
20214,9.7
20215,15.3
20216,23.2
20217,9.0
20218,33.7
20219,7.0
20220,13.7
20221,41.7
20222,7.0
20223,23.0
20224,25.2
20225,17.7
20226,14.8
20227,35.0
20228,35.0
20229,17.7
20230,26.3
20231,11.3
20232,26.3
20233,7.4
20234,25.4
20235,20.6
20236,8.0
20237,8.9
20238,15.8
20239,7.5
20240,12.1
20241,15.7
20242,8.4
20243,9.7
20244,8.3
20245,22.6
20246,7.4
20247,26.9
20248,17.4
20249,7.8
20250,10.7
20251,4.2
20252,10.2
20253,6.8
20254,16.5
20255,17.3
20256,31.8
20257,8.9
20258,44.7
20259,11.1
20260,7.1
20261,12.3
20262,12.7
20263,17.3
20264,13.6
20265,5.8
20266,7.4
20267,27.1
20268,9.7
20269,10.3
20270,23.1
20271,10.5
20272,15.2
20273,18.0
20274,27.1
20275,12.1
20276,7.5
20277,22.6
20278,9.0
20279,10.4
20280,6.8
20281,11.8
20282,16.5
20283,4.5
20284,17.3
20285,26.9
20286,33.6
20287,10.7
20288,67.4
20289,46.6
20290,7.8
20291,22.5
20292,19.0
20293,10.7
20294,31.1
20295,10.7
20296,9.8
20297,17.6
20298,38.2
20299,15.1
20300,26.2
20301,4.5
20302,20.7
20303,17.8
20304,18.4
20305,26.9
20306,6.8
20307,11.2
20308,15.7
20309,14.9
20310,21.5
20311,9.9
20312,27.2
20313,10.7
20314,16.5
20315,8.8
20316,8.6
20317,13.6
20318,17.0
20319,11.6
20320,11.6
20321,9.9
20322,33.6
20323,14.8
20324,9.2
20325,11.7
20326,8.5
20327,11.7
20328,23.9
20329,30.7
20330,21.3
20331,29.6
20332,9.8
20333,11.5
20334,15.9
20335,7.0
20336,19.5
20337,25.1
20338,7.6
20339,16.7
20340,33.0
20341,6.7
20342,9.0
20343,32.9
20344,10.1
20345,13.6
20346,27.1
20347,17.3
20348,7.4
20349,4.8
20350,23.8
20351,12.2
20352,10.6
20353,7.6
20354,12.2
20355,13.8
20356,27.1
20357,8.9
20358,24.1
20359,9.2
20360,9.4
20361,5.8
20362,8.3
20363,30.1
20364,8.8
20365,22.0
20366,9.9
20367,17.0
20368,10.5
20369,14.5
20370,7.4
20371,13.9
20372,11.7
20373,20.5
20374,7.2
20375,26.7
20376,4.6
20377,11.7
20378,9.0
20379,20.0
20380,9.9
20381,9.6
20382,13.8
20383,12.0
20384,26.7
20385,10.5
20386,33.0
20387,10.8
20388,11.1
20389,9.8
20390,18.2
20391,23.4
20392,19.5
20393,9.7
20394,31.6
20395,8.3
20396,13.7
20397,28.5
20398,14.0
20399,11.1
20400,17.8
20401,26.8
20402,8.2
20403,8.3
20404,31.8
20405,17.7
20406,27.0
20407,10.3
20408,22.0
20409,17.3
20410,35.5
20411,17.1
20412,26.4
20413,15.2
20414,27.5
20415,9.1
20416,7.1
20417,46.0
20418,10.8
20419,20.6
20420,40.9
20421,16.2
20422,30.8
20423,17.2
20424,7.5
20425,10.5
20426,4.7
20427,20.2
20428,6.8
20429,9.0
20430,12.0
20431,17.5
20432,7.6
20433,17.7
20434,7.6
20435,16.8
20436,11.1
20437,5.7
20438,9.7
20439,28.6
20440,21.1
20441,10.1
20442,32.8
20443,16.0
20444,4.2
20445,11.1
20446,33.2
20447,10.8
20448,20.8
20449,9.6
20450,31.1
20451,9.7
20452,15.3
20453,9.6
20454,26.9
20455,9.1
20456,7.5
20457,5.2
20458,29.4
20459,27.0
20460,9.7
20461,7.7
20462,8.0
20463,4.3
20464,20.5
20465,9.7
20466,5.7
20467,16.3
20468,8.2
20469,21.1
20470,7.2
20471,7.1
20472,15.6
20473,7.2
20474,26.0
20475,26.9
20476,12.9
20477,9.6
20478,20.2
20479,28.0
20480,9.0
20481,11.2
20482,14.9
20483,23.7
20484,17.5
20485,26.8
20486,13.9
20487,8.8
20488,10.5
20489,13.6
20490,21.6
20491,25.4
20492,27.8
20493,11.1
20494,12.5
20495,12.3
20496,8.3
20497,15.5
20498,9.8
20499,9.8
20500,28.5
20501,4.1
20502,15.1
20503,22.5
20504,10.8
20505,9.6
20506,17.3
20507,33.3
20508,23.2
20509,26.7
20510,7.0
20511,18.7
20512,10.7
20513,13.8
20514,33.6
20515,7.7
20516,26.4
20517,7.5
20518,11.7
20519,5.8
20520,9.6
20521,16.6
20522,21.5
20523,14.7
20524,18.2
20525,29.7
20526,46.5
20527,10.5
20528,27.4
20529,17.2
20530,26.6
20531,20.1
20532,17.6
20533,7.9
20534,26.7
20535,16.7
20536,7.2
20537,12.9
20538,10.9
20539,23.0
20540,20.8
20541,26.5
20542,10.7
20543,10.7
20544,4.4
20545,17.5
20546,7.7
20547,23.2
20548,33.6
20549,9.7
20550,6.8
20551,10.8
20552,26.6
20553,26.9
20554,26.7
20555,5.2
20556,9.8
20557,12.9
20558,27.2
20559,16.6
20560,26.7
20561,8.1
20562,12.6
20563,13.0
20564,9.4
20565,11.1
20566,5.0
20567,14.8
20568,9.8
20569,7.0
20570,22.2
20571,26.5
20572,9.8
20573,29.8
20574,31.7
20575,16.1
20576,6.3
20577,53.0
20578,10.8
20579,25.7
20580,37.6
20581,32.9
20582,16.0
20583,29.3
20584,13.3
20585,8.9
20586,9.8
20587,9.8
20588,9.9
20589,30.3
20590,41.2
20591,7.9
20592,9.5
20593,26.7
20594,15.3
20595,23.2
20596,17.4
20597,32.5
20598,18.4
20599,5.2
20600,29.6
20601,16.6
20602,22.7
20603,5.8
20604,14.7
20605,10.7
20606,10.7
20607,7.0
20608,23.4
20609,15.5
